accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
MH827531,2,,East-Asia,CHN,China,,,,,,
EU854293,2,,South-America ,COL,Colombia,,Antioquia,,,,1944
KF955342,2,,South-America ,COL,Colombia,,Guaviare,,,,2005
EF105380,2,,Africa,CIV,Côte-d'Ivoire,,,,,,1980
EF105381,2,,Africa,CIV,Côte-d'Ivoire,,,,,,1980
EF105383,2,,Africa,CIV,Côte-d'Ivoire,,,,,,1980
KF704354,2,,Caribbean ,CUB,Cuba,,NA,,,,1981
KF704355,2,,Caribbean ,CUB,Cuba,,NA,,,,1981
KF704356,2,,Caribbean ,CUB,Cuba,,NA,,,,1981
KF704357,2,,Caribbean ,CUB,Cuba,,NA,,,,1981
KF704358,2,,Caribbean ,CUB,Cuba,,NA,,,,1981
EF105378,2,,Africa,GIN,Guinea,,,,,,1981
MH822948,2,,South-Asia,IND,India,,NA,,,,1905-07-04
MH822940,2,,South-Asia,IND,India,,NA,,,,1905-07-06
JQ922552,2,,South-Asia,IND,India,,Tamil-Nadu,,,,1960
MG592698,2,,South-Asia,IND,India,,,,,,2016
GQ398268,2,,Southeast-Asia,IDN,Indonesia,,,,,,1975
MH823208,2,,Southeast-Asia,IDN,Indonesia,,,,,,2014
MK411558,2,,Southeast-Asia,IDN,Indonesia,,Jambi,,,,2016-02-20
MK411559,2,,Southeast-Asia,IDN,Indonesia,,Jambi,,,,2016-02-23
MH456899,2,,Africa,KEN,Kenya,,,,,,2014-06-11
EF105379,2,,Southeast-Asia,MYS,Malaysia,,,,,,1970
FN429891,2,,Southeast-Asia,MYS,Malaysia,,KualaLumpur,,,,1997
FN429892,2,,Southeast-Asia,MYS,Malaysia,,KualaLumpur,,,,2000
FN429893,2,,Southeast-Asia,MYS,Malaysia,,KualaLumpur,,,,2004
FN429894,2,,Southeast-Asia,MYS,Malaysia,,KualaLumpur,,,,2004
FN429895,2,,Southeast-Asia,MYS,Malaysia,,KualaLumpur,,,,2004
FJ467493,2,,Southeast-Asia,MYS,Malaysia,,,,,,2008
KU666945,2,,Southeast-Asia,MYS,Malaysia,,JohorBahru,,,,2014-01
KX452023,2,,Southeast-Asia,MYS,Malaysia,,JohorBahru,,,,2014-01
KX452034,2,,Southeast-Asia,MYS,Malaysia,,JohorBahru,,,,2014-01
KX452036,2,,Southeast-Asia,MYS,Malaysia,,JohorBahru,,,,2014-01
KX452044,2,,Southeast-Asia,MYS,Malaysia,,JohorBahru,,,,2014-01
KX452047,2,,Southeast-Asia,MYS,Malaysia,,JohorBahru,,,,2014-01
KX452048,2,,Southeast-Asia,MYS,Malaysia,,JohorBahru,,,,2014-01
KX452049,2,,Southeast-Asia,MYS,Malaysia,,JohorBahru,,,,2014-01
KY923048,2,,Southeast-Asia,MYS,Malaysia,,Sabah,,,,2015
EU920839,2,,Caribbean ,MTQ,Martinique,,,,,,2005-09
KF955357,2,,Central-America,MEX,Mexico,,Durango,,,,2003
KF955356,2,,Central-America,MEX,Mexico,,Hidalgo,,,,2005
KF955396,2,,Central-America,MEX,Mexico,,Hidalgo,,,,2008
MH781013,2,,Central-America,MEX,Mexico,,,,,,2012
MH781014,2,,Central-America,MEX,Mexico,,,,,,2012
MH781015,2,,Central-America,MEX,Mexico,,,,,,2012
MH613984,2,,Central-America,MEX,Mexico,,MexicoCity,,,,2017-12
MH613985,2,,Central-America,MEX,Mexico,,MexicoCity,,,,2017-12
MH613986,2,,Central-America,MEX,Mexico,,MexicoCity,,,,2017-12
FJ906966,2,,,NA,NA,,,,,,2009
FJ906967,2,,,NA,NA,,,,,,2009
FJ906968,2,,,NA,NA,,,,,,2009
FJ906969,2,,,NA,NA,,NA,,,,2009
KF955350,2,,Central-America,NIC,Nicaragua,,Managua,,,,1999
KF955344,2,,Central-America,NIC,Nicaragua,,Leon,,,,2001
KF955352,2,,Central-America,NIC,Nicaragua,,Leon,,,,2001
KF955353,2,,Central-America,NIC,Nicaragua,,Managua,,,,2001
KF955378,2,,Central-America,NIC,Nicaragua,,Leon,,,,2001
KF955379,2,,Central-America,NIC,Nicaragua,,Leon,,,,2001
KF955380,2,,Central-America,NIC,Nicaragua,,Managua,,,,2001
KF955381,2,,Central-America,NIC,Nicaragua,,Leon,,,,2001
KF955382,2,,Central-America,NIC,Nicaragua,,Managua,,,,2001
KF955383,2,,Central-America,NIC,Nicaragua,,Leon,,,,2001
KF955384,2,,Central-America,NIC,Nicaragua,,Leon,,,,2001
KF955388,2,,Central-America,NIC,Nicaragua,,Managua,,,,2001
KF955391,2,,Central-America,NIC,Nicaragua,,Managua,,,,2001
EU482764,2,,Central-America,NIC,Nicaragua,,Managua,,,,2005
EU482765,2,,Central-America,NIC,Nicaragua,,Managua,,,,2005
EU482767,2,,Central-America,NIC,Nicaragua,,Managua,,,,2005
EU482768,2,,Central-America,NIC,Nicaragua,,Managua,,,,2005
HQ541805,2,,Central-America,NIC,Nicaragua,,Managua,Managua,,,2005
KF955361,2,,Central-America,NIC,Nicaragua,,Managua,,,,2005
KF955400,2,,Central-America,NIC,Nicaragua,,Managua,,,,2005
KF955375,2,,Central-America,NIC,Nicaragua,,Carazo,,,,2006
KF955376,2,,Central-America,NIC,Nicaragua,,Carazo,,,,2006
KF955377,2,,Central-America,NIC,Nicaragua,,Carazo,,,,2006
JX079691,2,,Central-America,NIC,Nicaragua,,Managua,Managua,,,2007
KF955374,2,,Central-America,NIC,Nicaragua,,Managua,,,,2007
KF955387,2,,Central-America,NIC,Nicaragua,,Managua,,,,2007
KF955393,2,,Central-America,NIC,Nicaragua,,Managua,,,,2007
EF105387,2,,Africa,NGA,Nigeria,,,,,,1966
EF105388,2,,Africa,NGA,Nigeria,,,,,,1966
EU003591,2,,Africa,NGA,Nigeria,,,,,,1966-08-18
GQ199899,2,,Oceania,PNG,Papua new guinea,,,,,,2008
GQ199900,2,,Oceania,PNG,Papua new guinea,,,,,,2008
GQ199901,2,,Oceania,PNG,Papua new guinea,,,,,,2008
KM204118,2,,Oceania,PNG,Papua-New-Guinea,,NA,,,,1944
FJ906959,2,,Oceania,PNG,Papua-New-Guinea,,NA,,,,2008
KF744403,2,,Southeast-Asia,PHL,Philippines,,NA,,,,1995
KF744406,2,,Southeast-Asia,PHL,Philippines,,NA,,,,1995
KF744404,2,,Southeast-Asia,PHL,Philippines,,NA,,,,1996
KF744405,2,,Southeast-Asia,PHL,Philippines,,NA,,,,1996
KF744407,2,,Southeast-Asia,PHL,Philippines,,NA,,,,1996
KF744399,2,,Southeast-Asia,PHL,Philippines,,NA,,,,1998
KF744400,2,,Southeast-Asia,PHL,Philippines,,NA,,,,2000
KF744401,2,,Southeast-Asia,PHL,Philippines,,NA,,,,2000
KF744402,2,,Southeast-Asia,PHL,Philippines,,NA,,,,2000
KF744408,2,,Southeast-Asia,PHL,Philippines,,NA,,,,2005
KF955371,2,,Caribbean ,PRI,Puerto rico,,Puerto rico,,,,1994
EF105384,2,,Africa,SEN,Senegal,,,,,,1970
EF105385,2,,Africa,SEN,Senegal,,,,,,1974
EF105389,2,,Africa,SEN,Senegal,,,,,,1999
EF105390,2,,Africa,SEN,Senegal,,,,,,1999
EF457904,2,,Africa,SEN,Senegal,,,,,,1999
JF327392,2,,Southeast-Asia,SGP,Singapore,,,,,,2009
MK513444,2,,Southeast-Asia,SGP,Singapore,,,,,,2015-01
MK629884,2,,East-Asia,KOR,South Korea,,,,,,2015
MK629885,2,,East-Asia,KOR,South Korea,,,,,,2015
MK629886,2,,East-Asia,KOR,South Korea,,,,,,2015
KP406804,2,,East-Asia,KOR,South Korea,,,,,,
JF260983,2,,Europe,ESP,Spain,,,,,,2009
HQ891023,2,,East-Asia,TWN,Taiwan,,CA,,,,2008
KJ734727,2,,East-Asia,TWN,Taiwan,,NA,,,,2014
AJ968413,2,,East-Asia,TWN,Taiwan,,,"Hsiao-liu-chiu islet, ping tong",,,2014
AY776328,2,,East-Asia,TWN,Taiwan,,,,,,
MK268692,2,,Southeast-Asia,THA,Thailand,,Bangkok,,,,1974
MK506263,2,,Southeast-Asia,THA,Thailand,,,,,,2007-06
MK506264,2,,Southeast-Asia,THA,Thailand,,,,,,2007-06
MH888331,2,,Southeast-Asia,THA,Thailand,,,,,,2014-08-15
LC129169,2,,Southeast-Asia,THA,Thailand,,,,,,
AY744147,2,,Oceania,TON,Tonga,,,,,,1974
JF730053,2,,North-America,USA,USA,,California,,,,2006
JF730050,2,,North-America,USA,USA,,California,,,,2007
JN796245,2,,North-America,USA,Usa,,California,,,,2008
HQ541798,2,,North-America,USA,USA,,California,,,,2009
JF730054,2,,North-America,USA,Usa,,California,,,,2009
JF730055,2,,North-America,USA,Usa,,California,,,,2009
KM587709,2,,North-America,USA,USA,,,,,,2014-08-05
KF955346,2,,South-America ,VEN,Venezuela,,Aragua,,,,2007
KF955348,2,,South-America ,VEN,Venezuela,,Aragua,,,,2007
KF955340,2,,South-America ,VEN,Venezuela,,,,,,
KF955365,2,,South-America ,VEN,Venezuela,,,,,,
JQ045669,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045670,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045671,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045672,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045673,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045674,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045675,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045676,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045677,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045678,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045679,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045680,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045681,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045682,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045683,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045684,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045685,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
JQ045686,2,,Southeast-Asia,VNM,Viet Nam,,,,,,
AF038403,2,,,,,,,,,,1944
AF022434,2,,,,,,,,,,1993
AF022435,2,,,,,,,,,,1993
AF022436,2,,,,,,,,,,1993
AF022437,2,,,,,,,,,,1993
AF022438,2,,,,,,,,,,1993
AF022439,2,,,,,,,,,,1993
AF022440,2,,,,,,,,,,1993
AF022441,2,,,,,,,,,,1993
AF169678,2,,,,,,,,,,1993
AF169679,2,,,,,,,,,,1993
AF169680,2,,,,,,,,,,1993
AF169681,2,,,,,,,,,,1993
AF169682,2,,,,,,,,,,1993
AF169683,2,,,,,,,,,,1993
AF169684,2,,,,,,,,,,1993
AF169685,2,,,,,,,,,,1993
AF169686,2,,,,,,,,,,1993
AF169687,2,,,,,,,,,,1993
AF169688,2,,,,,,,,,,1993
AF100463,2,,,,,,,,,,1996
AF359579,2,,,,,,,,,,1999
HQ891024,2,,,,,,,,,,2008
M84727,2,,,,,,,,,,2009-11-01
AB543624,2,,,,,,,,,,
AF038402,2,,,,,,,,,,
AF100459,2,,,,,,,,,,
AF100460,2,,,,,,,,,,
AF100461,2,,,,,,,,,,
AF100462,2,,,,,,,,,,
AF100464,2,,,,,,,,,,
AF100465,2,,,,,,,,,,
AF100466,2,,,,,,,,,,
AF100467,2,,,,,,,,,,
AF100468,2,,,,,,,,,,
AF100469,2,,,,,,,,,,
AF489932,2,,,,,,,,,,
KR920365,2,,,,,,,,,,
KU725663,2,,,,,,,,,,
KU725664,2,,,,,,,,,,
LC129170,2,,,,,,,,,,
LC129171,2,,,,,,,,,,
LC129172,2,,,,,,,,,,
M19197,2,,,,,,,,,,
M20558,2,,,,,,,,,,
M29095,2,,,,,,,,,,
M84728,2,,,,,,,,,,
