accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
FJ639743,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,1999
GU056033,1,V,South-America ,VEN,Venezuela,Venezuela,Aragua,,10,-67.166667,1998
FJ639740,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,1998
FJ639741,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,1998
GU056031,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,1998
GU056032,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,1998
FJ639735,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,1997
GU056029,1,V,South-America ,VEN,Venezuela,,Aragua,,,,1997
GU056030,1,V,South-America ,VEN,Venezuela,,Aragua,,10,-67.166667,1997
GQ868601,1,V,Caribbean ,VGB,British-Virgin-Islands,Caribbean ,Tortola,,18.4211122,-64.63902728,1985
AY277659,1,V,,,,,,,,,2000
AY277665,1,V,,,,,,,,,2000
AY277666,1,V,,,,,,,,,2000
AY277664,1,V,,,,,,,,,1999
AF514876,1,V,,,,,,,,,2000
AF514885,1,V,,,,,,,,,2000
AF226687,1,V,,,,,,,,,1989
AF226686,1,V,,,,,,,,,
AF514878,1,V,,,,,,,,,
AF514883,1,V,,,,,,,,,
AF514889,1,V,,,,,,,,,
AY206457,1,V,,,,,,,,,
KF184975,1,,Africa,AGO,Angola,,,,,,2013-04-22
KR919820,1,,Southeast-Asia,BRN,Brunei,,NA,,4.4137155,114.5653908,2014
KU094071,1,,East-Asia,CHN,China,,Guangdong,,,,2015
KF864667,1,,East-Asia,CHN,China,,Zhejiang,,29.0000001,119.9999999,2013-05-01
AF298807,1,,Africa,CIV,Côte-d'Ivoire,,Abidjan,,5.4091179,-4.0422099,1998
MG877557,1,,Africa,GAB,Gabon,,,,,,2012
JQ922546,1,,South-Asia,IND,India,,,,,,1971
AY722803,1,,Southeast-Asia,MMR,Myanmar,,,,,,1998
AY722802,1,,Southeast-Asia,MMR,Myanmar,,,,,,1996
AY722801,1,,Southeast-Asia,MMR,Myanmar,,,,,,1976
AY713473,1,,Southeast-Asia,MMR,Myanmar,,,,,,1971
EF457905,1,,Southeast-Asia,MYS,Malaysia,,NA,,,,1972
MF576311,1,,,NA,NA,,NA,,,,1986-10-06
MK506262,1,,Southeast-Asia,THA,Thailand,,,,,,2007-07
AF180817,1,,Southeast-Asia,THA,Thailand,,,,,,
EU848545,1,,Pacific ,USA,USA,,Hawaii,,21.2160437,-157.975203,1944
KM204119,1,,Pacific ,USA,USA,,Hawaii,,21.2160437,-157.975203,1944
AB074760,1,,,,,,,,,,
AF180818,1,,,,,,,,,,
LZ239282,1,,,,,,,,,,
