state	code	municipality	cases	population	year	incidence
São Paulo	350510	Barbosa	12	7,335	2018	-
São Paulo	350520	Bariri	5	34,961	2018	-
São Paulo	350530	Barra Bonita	15	36,127	2018	-
São Paulo	350535	Barra do Chapéu	1	5,688	2018	-
São Paulo	350540	Barra do Turvo	1	7,687	2018	-
São Paulo	350550	Barretos	742	121,344	2018	-
São Paulo	350560	Barrinha	147	32,434	2018	-
São Paulo	350570	Barueri	168	271,306	2018	-
São Paulo	350580	Bastos	46	20,954	2018	-
São Paulo	350590	Batatais	47	62,024	2018	-
São Paulo	350600	Bauru	661	374,272	2018	-
São Paulo	350610	Bebedouro	365	77,436	2018	-
São Paulo	350620	Bento de Abreu	2	2,955	2018	-
São Paulo	350630	Bernardino de Campos	4	11,137	2018	-
São Paulo	350635	Bertioga	152	61,736	2018	-
São Paulo	350640	Bilac	19	7,949	2018	-
São Paulo	350650	Birigui	651	122,359	2018	-
São Paulo	350660	Biritiba-Mirim	10	32,251	2018	-
São Paulo	350670	Boa Esperança do Sul	17	14,824	2018	-
São Paulo	350680	Bocaina	11	12,204	2018	-
São Paulo	350690	Bofete	3	11,534	2018	-
São Paulo	350700	Boituva	58	59,793	2018	-
São Paulo	350710	Bom Jesus dos Perdões	21	24,898	2018	-
São Paulo	350715	Bom Sucesso de Itararé	0	3,923	2018	-
São Paulo	350720	Borá	3	836	2018	-
São Paulo	350730	Boracéia	3	4,776	2018	-
São Paulo	350740	Borborema	7	15,925	2018	-
São Paulo	350745	Borebi	5	2,621	2018	-
São Paulo	350750	Botucatu	82	144,820	2018	-
São Paulo	350760	Bragança Paulista	131	166,753	2018	-
São Paulo	350770	Braúna	18	5,630	2018	-
São Paulo	350775	Brejo Alegre	12	2,841	2018	-
São Paulo	350780	Brodowski	33	24,592	2018	-
São Paulo	350790	Brotas	33	24,163	2018	-
São Paulo	350800	Buri	4	19,789	2018	-
São Paulo	350810	Buritama	29	17,003	2018	-
São Paulo	350820	Buritizal	27	4,447	2018	-
São Paulo	350830	Cabrália Paulista	0	4,286	2018	-
São Paulo	350840	Cabreúva	63	48,966	2018	-
São Paulo	350850	Caçapava	125	93,488	2018	-
São Paulo	350860	Cachoeira Paulista	89	33,067	2018	-
São Paulo	350870	Caconde	21	18,961	2018	-
São Paulo	350880	Cafelândia	6	17,689	2018	-
São Paulo	350890	Caiabu	1	4,190	2018	-
São Paulo	350900	Caieiras	22	100,129	2018	-
São Paulo	350910	Caiuá	62	5,800	2018	-
São Paulo	350920	Cajamar	27	75,638	2018	-
São Paulo	350925	Cajati	27	28,605	2018	-
São Paulo	350930	Cajobi	10	10,486	2018	-
São Paulo	350940	Cajuru	16	25,935	2018	-
São Paulo	350945	Campina do Monte Alegre	0	5,991	2018	-
São Paulo	350950	Campinas	2274	1,194,094	2018	-
São Paulo	350960	Campo Limpo Paulista	30	83,735	2018	-
São Paulo	350970	Campos do Jordão	15	51,763	2018	-
São Paulo	350980	Campos Novos Paulista	3	4,932	2018	-
São Paulo	350990	Cananéia	12	12,539	2018	-
São Paulo	350995	Canas	3	5,071	2018	-
São Paulo	351000	Cândido Mota	51	31,212	2018	-
São Paulo	351010	Cândido Rodrigues	6	2,787	2018	-
São Paulo	351015	Canitar	3	5,139	2018	-
São Paulo	351020	Capão Bonito	33	47,159	2018	-
São Paulo	351030	Capela do Alto	20	20,419	2018	-
São Paulo	351040	Capivari	23	55,141	2018	-
São Paulo	351050	Caraguatatuba	333	119,625	2018	-
São Paulo	351060	Carapicuíba	92	398,611	2018	-
São Paulo	351070	Cardoso	21	12,303	2018	-
São Paulo	351080	Casa Branca	24	30,237	2018	-
São Paulo	351090	Cássia dos Coqueiros	1	2,542	2018	-
São Paulo	351100	Castilho	310	20,738	2018	-
São Paulo	351110	Catanduva	526	121,210	2018	-
São Paulo	351120	Catiguá	11	7,752	2018	-
São Paulo	351130	Cedral	280	9,125	2018	-
São Paulo	351140	Cerqueira César	0	19,774	2018	-
São Paulo	351150	Cerquilho	17	48,074	2018	-
São Paulo	351160	Cesário Lange	7	17,915	2018	-
São Paulo	351170	Charqueada	5	17,009	2018	-
São Paulo	351190	Clementina	4	8,472	2018	-
São Paulo	351200	Colina	51	18,398	2018	-
São Paulo	351210	Colômbia	11	6,203	2018	-
São Paulo	351220	Conchal	30	27,820	2018	-
São Paulo	351230	Conchas	25	17,770	2018	-
São Paulo	351240	Cordeirópolis	46	24,221	2018	-
São Paulo	351250	Coroados	31	5,986	2018	-
São Paulo	351260	Coronel Macedo	1	4,728	2018	-
São Paulo	351270	Corumbataí	6	4,047	2018	-
São Paulo	351280	Cosmópolis	48	70,998	2018	-
São Paulo	351290	Cosmorama	9	7,316	2018	-
São Paulo	351300	Cotia	106	244,694	2018	-
São Paulo	351310	Cravinhos	20	34,998	2018	-
São Paulo	351320	Cristais Paulista	16	8,541	2018	-
São Paulo	351330	Cruzália	1	2,100	2018	-
São Paulo	351340	Cruzeiro	48	81,895	2018	-
São Paulo	351350	Cubatão	63	129,760	2018	-
São Paulo	351360	Cunha	7	21,639	2018	-
São Paulo	351370	Descalvado	65	33,520	2018	-
São Paulo	351380	Diadema	261	420,934	2018	-
São Paulo	351385	Dirce Reis	4	1,786	2018	-
São Paulo	351390	Divinolândia	6	11,208	2018	-
São Paulo	351400	Dobrada	13	8,846	2018	-
São Paulo	351410	Dois Córregos	5	27,112	2018	-
São Paulo	351420	Dolcinópolis	2	2,119	2018	-
São Paulo	351430	Dourado	9	8,868	2018	-
São Paulo	351440	Dracena	53	46,536	2018	-
São Paulo	351450	Duartina	3	12,457	2018	-
São Paulo	351460	Dumont	5	9,708	2018	-
São Paulo	351470	Echaporã	2	6,141	2018	-
São Paulo	351480	Eldorado	15	15,443	2018	-
São Paulo	351490	Elias Fausto	12	17,604	2018	-
São Paulo	351492	Elisiário	6	3,604	2018	-
São Paulo	351495	Embaúba	2	2,456	2018	-
São Paulo	351500	Embu das Artes	82	270,843	2018	-
São Paulo	351510	Embu-Guaçu	42	68,856	2018	-
São Paulo	351512	Emilianópolis	7	3,202	2018	-
São Paulo	351515	Engenheiro Coelho	20	20,284	2018	-
São Paulo	351518	Espírito Santo do Pinhal	143	44,186	2018	-
São Paulo	351519	Espírito Santo do Turvo	7	4,779	2018	-
São Paulo	351520	Estrela d'Oeste	97	8,418	2018	-
São Paulo	351530	Estrela do Norte	9	2,762	2018	-
São Paulo	351535	Euclides da Cunha Paulista	11	9,419	2018	-
São Paulo	351540	Fartura	1	16,001	2018	-
São Paulo	351550	Fernandópolis	266	68,823	2018	-
São Paulo	351560	Fernando Prestes	8	5,771	2018	-
São Paulo	351565	Fernão	1	1,704	2018	-
São Paulo	351570	Ferraz de Vasconcelos	55	191,993	2018	-
São Paulo	351580	Flora Rica	0	1,499	2018	-
São Paulo	351590	Floreal	6	2,934	2018	-
São Paulo	351600	Flórida Paulista	20	14,486	2018	-
São Paulo	351610	Florínia	4	2,699	2018	-
São Paulo	351620	Franca	260	350,400	2018	-
São Paulo	351630	Francisco Morato	42	174,008	2018	-
São Paulo	351640	Franco da Rocha	37	152,433	2018	-
São Paulo	351650	Gabriel Monteiro	3	2,776	2018	-
São Paulo	351660	Gália	5	6,615	2018	-
São Paulo	351670	Garça	42	44,370	2018	-
São Paulo	351680	Gastão Vidigal	3	4,754	2018	-
São Paulo	351685	Gavião Peixoto	29	4,762	2018	-
São Paulo	351690	General Salgado	33	10,876	2018	-
São Paulo	351700	Getulina	7	11,370	2018	-
São Paulo	351710	Glicério	2	4,801	2018	-
São Paulo	351720	Guaiçara	13	12,039	2018	-
São Paulo	351730	Guaimbê	22	5,743	2018	-
São Paulo	351740	Guaíra	149	40,533	2018	-
São Paulo	351750	Guapiaçu	54	21,125	2018	-
São Paulo	351760	Guapiara	1	17,293	2018	-
São Paulo	351770	Guará	102	21,129	2018	-
São Paulo	351780	Guaraçaí	93	8,357	2018	-
São Paulo	351790	Guaraci	36	11,088	2018	-
São Paulo	351800	Guarani d'Oeste	4	2,002	2018	-
São Paulo	351810	Guarantã	2	6,654	2018	-
São Paulo	351820	Guararapes	71	32,774	2018	-
São Paulo	351830	Guararema	44	29,451	2018	-
São Paulo	351840	Guaratinguetá	138	121,073	2018	-
São Paulo	351850	Guareí	12	18,143	2018	-
São Paulo	351860	Guariba	15	39,714	2018	-
São Paulo	351870	Guarujá	243	318,107	2018	-
São Paulo	351880	Guarulhos	1072	1,365,899	2018	-
São Paulo	351885	Guatapará	7	7,602	2018	-
São Paulo	351890	Guzolândia	8	5,226	2018	-
São Paulo	351900	Herculândia	13	9,462	2018	-
São Paulo	351905	Holambra	87	14,579	2018	-
